text,rating,informative
"the last update might have introduced a startup bug.
",3.0,1
"right now on my nexus s, after the imangi  logo screen the app closes.
",3.0,1
"they should add new worlds that could be unlocked in every new level.
",4.0,1
"it's abit laggy for temple run,  fix it please
",3.0,1
"it throws me out of the game while it is starting up :(
",1.0,1
"this app will never open it sucks and no android that i hear of temple run 2 doesn't work so fix this app!
",1.0,1
"still not able to restore coin doubler on fresh install.
",3.0,1
"i'm already at lvl8, unlocked all characters but still unable to unlock the coin magnet powerup.
",2.0,1
"althought the difficulty level could have been a little bit better
",5.0,1
"coins are getting reduced automatically .
",1.0,1
"the battery stats show 90% usage just from this app.
",3.0,1
"laggiest piece of crap game i have ever played.
",2.0,1
"it doesn't slide it jumps.
",1.0,1
"game won't even load now
",1.0,1
"great game but sensitivity could have been better
",3.0,1
"a bit difficult and have not enough special power to run
",3.0,1
"good game, but can lag slightly.
",4.0,1
"also doesn't let you use power ups in succession.
",4.0,1
"not launching in my lg optimus black.
",1.0,1
"imangi logo comes up & app closes after some time.
",1.0,1
"i downloaded it and it worked for about a week or so, but then all of the sudden i would try to open it and it would crash.
",1.0,1
"i never played it, it always freezes on the opening credits!
",1.0,1
"doesn't load on my samsung infuse.
",1.0,1
"splash page shows up then it crashes.
",1.0,1
"game is very good but 500000 coin objective got stuck in between plz solve this problem in upcoming update
",4.0,1
"but objectives are too ridiculous like '1000000 lifetime metres' and game bre comes boring, i like having achieve able objectives!
",4.0,1
"sometimes the game stop for a moment and these moment i loss :(
",4.0,1
"i just finished my objective for 500,000 lifetime coins but it won't go through plz fix
",2.0,1
"please fix the 500k coins objective bug.
",5.0,1
"some times it freezes randomly though.
",4.0,1
"gem purchase doesnt work at all.
",1.0,1
"i have collected more than 500k coins but i can't complete that objective.
",1.0,1
"i have a samsung infuse and it jus stays on the first screen and then jus closes it self.
",1.0,1
"loved the game until it wouldn't let me open it.
",1.0,1
"it keeps freezing whenever i try to change settings and whenever i try to quit the game and go to the menu.
",1.0,1
"nest game ever but ir a bit hard to see when you have to turn corners
",4.0,1
"it force closes at the beginning never got a chance to play
",1.0,1
"i have 500,000 coins but my objectives have not yet checked off!
",3.0,1
"have downloaded twice, but it wont open.  : (
",1.0,1
"i installed this game and it won't open, it just closes down and back to my home page.
",1.0,1
"every time i try to play it just stays on the intro screen plz fix this.
",1.0,1
"i bought 150000 coins 3 days ago and haven't received them yet !
",1.0,1
"it will be even better if there are more science and types of traps!!!!
",5.0,1
"not working on samsung galaxy s 5.0, & i'm not the only one complaining about this.
",1.0,1
"stops working at loading screen.
",3.0,1
"it sometimes freezes and after it freezes i die because i dont know when it will unfreeze.
",4.0,1
"when i open the  app all  it does is show me the company who made it then take me back to my home-screen.
",1.0,1
"whenever i get more than 1500 coins in my ""bank"" it'll delete them all so means i can't buy anything!
",1.0,1
"i keep on getting glitches and force close signs.
",1.0,1
"it takes ages to download aswell.
",1.0,1
"itdoesnt deserve 5 stars because it lags and sometimes it wont even let you interact with the game.
",3.0,1
"my character is always stuck on the right side of the screen..
",1.0,1
"the only problems i'm having is when i'm playing it glitches and i'm stuck on level 8 because i have already gotten over 500,000 coins and it won't check it off...or shows i'm only half way there, which i assume i have to get a million coins which is another level up i have to do...
",3.0,1
"one down side is the sensitivity is kind of low, so it doesn't always register my moves.
",4.0,1
"its a fun game but later objectives take too long to complete and the game gets boring
",3.0,1
"whenever i open the app it closes.
",1.0,1
"lags alot on my motorola droid2
",1.0,1
"the screen will come on, and makes these noises like its about to start and then force closes!
",5.0,1
"but it doesn't open it focres close
",3.0,1
"its stuck on the loading screen and after a minute it will automaticsaly close.
",1.0,1
"i don't like the revive system :(
",1.0,1
"the file refuses 2 download 2 my tab.
",1.0,1
"doesn't work on the sidekick 4g, please fix!
",1.0,1
"wonder who thought doing a 27, 36 or 86 coin start in the 1st 250 meters was a good idea?
",1.0,1
"the game is great but its always lagging on my droid 3.......
",5.0,1
"couldn't download on android 2.2  acer stream.
",2.0,1
"i've played before on another phone but i can not download it on my phone
",3.0,1
"the tilt feature is bad, especially in the narrow lanes...
",4.0,1
"if u trip over then the big monkey covers almost 1/4th of the screen...
",4.0,1
"if u use a power up, n then u get the same before the first one is used up.
",4.0,1
"it just keep on loading and then, it closes automatically.
",2.0,1
"if you're using an ability such as the coin magnet, and you run across another and pick it up before time runs out, the first game would renew the time remaining on the ability, but this game doesn't. it's worthless, and tends to punish you for getting upgrades that make your abilities last just long enough that it hadn't run out before you get to the next one.
",4.0,1
"coin magnet no longer gives you a con multiplier.
",4.0,1
"though i have completed the objective of five lakh life time coins but it is not showing in   the completed objective
",4.0,1
"i have upgraded head start for 1000 found less, but it is still asking 2000 coins for head start instead of 1500 coins
",2.0,1
"awsm game but it takes too long to reach the destination!!!
",4.0,1
"i completed gold miner but the meter is stuck at full and i am not leveling up.
",3.0,1
"i have more than 500000 coins, but the objective gold miner is stilled locked.
",4.0,1
"lags sometimes, and won't let me go back when im in the settings menu.
",4.0,1
"keeps on lagging everytime i run this app even if there is no other app running.
",3.0,1
"when i run the game and wait,it always turn back to my home page.....
",1.0,1
"its good cozz its diffrentstuff but it frezzis i'll give it a 4 star
",4.0,1
"won't load past the first screen before self force closing.
",1.0,1
"500k objective its stuck at halfway bar.
",2.0,1
"power ups don't stack.
",2.0,1
"lots of lag gets you killed constantly, even on lowest graphic setting.
",2.0,1
"the only problem i have is the game progress is lost if we attend any call while playing.
",3.0,1
"this game doesn't work on lg 3d optimus i don't know why....
",5.0,1
"the only thing wrong with it is that it keeps freezing but only on the odd ocation
",5.0,1
"lagging after update  once i play 3-4 games it starts to lag
",1.0,1
"this game isn't starting please fix it :)
",5.0,1
"i hope ut does erase my entire stats with updates as it did last time....
",4.0,1
"its all well and fine till level 8, but the 500,000 coins objective is not being updated.....
",4.0,1
"great game but can't install on desire.
",1.0,1
"sumtimes images takes time 2 load while runing n d game dies there!!
",4.0,1
"haven't had a chance to play as app crashes upon startup.
",1.0,1
"can't play the ,when started it show the logo and take me to the homescreen
",1.0,1
"i played this a couple of times and it was awsome but, on the sixth time i played this it turned onto the menu -___-
",1.0,1
"i installed and un-installed and reinstalled this game 4 times and just crashes on the loading screen of temple run.
",1.0,1
"it vibrates twice then crashes/closes.
",1.0,1
"i have 500000 coins bt midas touch objective shows only 20% complete.
",1.0,1
"i like it, it just needs a place to jump off a edge to go on to a new trail.
",5.0,1
"since i updated, the game has become very lag and some time it even force close.
",3.0,1
"i got a glitches that made score 225,639,853 no lie
",5.0,1
"its a great game but i find the tilt and screen controls not responsive enough to survive.
",4.0,1
"ok so this is wat happened i start to play nd then it froze and it kept doing it so someone needs to fix this!!!!
",3.0,1
"the only problem is it wont stop askin me to rate it so here u go now leave me alone
",5.0,1
"game is good butt objectives are way to tough almost impossible to reach level 9 it's should b in achievements rather than in objectives bad..
",1.0,1
"i am much above 500,000 coins, but the ""gold miner"" objective is not getting completed.
",5.0,1
"even 1,000,000 coins objective is stuck and not progressing
",5.0,1
"but i don't like that it keeps stopping
",3.0,1
"runs great on my s3 but sometime turns are un responsive
",4.0,1
"love this game but when the boost runs out on the zip line i still run really fast with no protection.
",4.0,1
"but today i started the app and the game was reset and i lost all my progress;i was on level 8 ,had a high score of 5,000,000+,multiplier 51 and i have lost it all.
",2.0,1
