text,rating,informative
"Only issue found till date is that it crashes often with chrome, but that is not a deal breaker for me.
",5.0,1
"Only complaint: no swype mode.
",4.0,1
"Would be better if echo stopped cheating though
",5.0,1
"Would be cool if we could have some emojis added on to it
",5.0,1
"Due to error 941 this is bs. Cannot refund either
",1.0,1
"Wouldn't install on my gs3
",2.0,1
"I just purchased this app but it says error downloading.
",1.0,1
"It does not install. Error 941
",1.0,1
"I enjoy this app as it helps correct my errors fast but it doesn't remember the personal words I put in.
",4.0,1
"And I'd like to see more, newer themes.
",4.0,1
"The only thing that I can think of to make this app better would be more themes!
",5.0,1
"I just wish there was an option to hide the keyboard.
",5.0,1
"Bigger space bar, more themes, faster responses, and more intuitive.
",5.0,1
"Every time you reboot your device it reverts back to stock keyboard!
",1.0,1
"As mentioned by some others some times it seems to slow down on certain other apps while the original never did so.
",4.0,1
"I sure don't mind but at the same time making even speedier and smooth as jelly bean is on my s3 would always be greatly appreciate it.
",4.0,1
"They updated recently with two new themes, but they're too girly. How about a few more?
",5.0,1
"It would be nice if it used the personal dictionary.
",5.0,1
"Developers could add a slide type of writing and that would be awesome.
",4.0,1
"I would give it a 5 if i support chinese as well.
",4.0,1
"But after a month of having it, it became extremely slow, typing on the screen would not happen, half the time corrections would not even show up.
",1.0,1
"But since I root my phone, I constantly change roms, therefore reseting all my words.
",4.0,1
"It feels bad reseting 2000 custom words.
",4.0,1
"I was hoping to have a good heart symbol with the key board because that's something a girl uses a lot for commenting on photos and stuff like that if added, and I would be much happier with the application and rate it a five stars but, there are not a lot of color choices for your keyboard......
",3.0,1
"The functional keys in the bottom: shift, enter, backspace etc. come in a certain color with every theme. I would like this color to be fully customisable to make it fit my phone's theme better.
",4.0,1
"Best prediction keyboard available but mediocre design and button placement.
",3.0,1
"Amazing keyboard and good value but it needs to have slide/swipe options.
",4.0,1
"Predictions and double space bar to accept predictions and insert period are not longer available in browsers and many other apps.
",1.0,1
"Spell check randomly stops working.
",2.0,1
"Prediction will sometimes turn off when I sleep the phone.
",2.0,1
"Need S-Pen button and writing grid for the galaxy note!
",4.0,1
"Needs better emotes and I thinks that's it except maybe custom keyboards.
",4.0,1
"If you could customize the keyboard to a different colour for all keyboards, I will give you 5 stars.
",4.0,1
"The back-spacing on the keyboard is a bit slow. I wish I could adjust it.
",4.0,1
"This work great for a while but now keeps crashing my phone and my phone won't work again until I pull the battery
",2.0,1
"Just need to be sure that you check over what you're typing as it can get weird if you're not careful.
",5.0,1
"Just add swype pleeease
",4.0,1
"Only reason it doesn't get a 5 star is I can not use swype as on the Samsung keyboard.
",4.0,1
"SK3 was working flawlessly until the AT&T JB update for S3 recently came out.
",2.0,1
"When locking the screen while having the text field open and the keyboard out and then unlocking the phone, the text field rewrites itself and resizes.
",2.0,1
"Also, there is lag in the keyboard processes when sending and receiving messages.
",2.0,1
"Will return to give 5 stars once jb update issues are resolved.
",2.0,1
"I would like to see the numbers separately above the the first row of the keys. And when on land scape mode it takes up the whole screen and will not show you the text screen.
",3.0,1
"I've had it for a whole but avoided using it because it doesn't matter have the heart symbol like the Samsung keyboard.
",5.0,1
"(I still hope for some hearts :D)
",5.0,1
"I do wish it supported Japanese characters, but otherwise it's perfect.
",5.0,1
"Plzzzz i luv swiftkey but no vnmese support is a dealbreaker for me
",4.0,1
"Nice keyboard but even in its new v3 incarnation there's no dedicated voice key, hence losing a star.
",4.0,1
"C'mon Swiftkey, YOU NEED A DEDICATED VOICE KEY!
",4.0,1
"It doesn't have a percent symbol, what the hell kind of keyboard doesn't have a percent symbol
",2.0,1
"Would be awesome if it didn't keep resetting back to its original settings every 5 mins.
",2.0,1
"atm the lowest sound level for the type writer style sound is way too loud, I'd really like a quieter option!
",4.0,1
"wish there was some more themes for it like maybe a pink one? :-)
",5.0,1
"Used to work brilliantly with previous android versions but the Swiftkey auto correct function stopped working after using it with Android jelly bean.
",2.0,1
"As much as is pains me to say, this app has been the root of a bunch of problems on my phone. Crashes and freezing are all too familiar when this is active.
",3.0,1
"But I wish it used less memory!
",4.0,1
"The word ""it's"" is almost impossible and always comes out as ""is"".
",4.0,1
"Also could you allow use of could words?
",4.0,1
"Please integrate learning from WhatsApp Messenger as well.
",4.0,1
"At the bottom corner there's an option for the regular smileys while texting but can there be an option to switch those to emoji or even an option to change them to what you want?
",4.0,1
"Sometimes wish it had more themes though.
",5.0,1
"Only snag is the haptic feedback doesn't work.
",4.0,1
"However the shift key could be either less sensitive or moved.
",4.0,1
"Often times when I hit the ""A"" key I hit the shift key.
",4.0,1
"I can't download the language pack. It's the same error over and over again.
",1.0,1
"Good app but the Turkish dictionary is very insufficient. It doesn't contain many basic words.
",3.0,1
"I request developers to add the support for training the keyboard through whatsapp similar to twitter, Google and Facebook.
",4.0,1
"Suggested words were never accurate either.
",3.0,1
"It's good but I'm only going it 4 stars because it doesn't have swype.
",4.0,1
"The best,no s-pen detection?
",3.0,1
"where is handwriting for s pen?
",3.0,1
"My only issue with this and it's a SERIOUS issue with me is that since I got the update for my S III to 4.1 is that I can not find out how to turn off the haptic feedback when I type. The phone's settings have it turned off but no matter what I do to try and troubleshoot it, nothing works.
",5.0,1
"would love more themes!
",4.0,1
"But, it's been almost a year and I think one new theme was added!
",3.0,1
"Come on guys... Get on board the theme wagon!
",3.0,1
"Would like to see manual selection between languages instead of auto detection.
",5.0,1
"This by far the best keyboard out there, but with my recent update to JB, its kinda laggy and not so functional.
",5.0,1
"As mentioned by others, Google search has slowed with the keyboard not appearing for several seconds when using this keyboard.
",3.0,1
"I have had this keyboard since I first got the Evo, I just love it, I wish it allowed me to input emojis but it is still a 5star app!
",5.0,1
"SwiftKey please add: Swipe, personal dictionary and prediction for email and name.
",4.0,1
"Not working with jelly bean
",1.0,1
"Some of the predictive text functions are annoying but its a good app otherwise.
",4.0,1
"Pleeeaassseee come out with more themes....
",4.0,1
"I'd still like an editable dictionary of the words that it has learned.
",4.0,1
"Closes while I type.
",2.0,1
"Puts in wrong words when I have the right words and completely omits words when I type too fast.
",2.0,1
"Oh and the voice recognition of voice to text barely works.
",2.0,1
"After updating to jb, there is no heptic intensity control. It's always full blast.
",4.0,1
"But i don't like keyboard skin model, if you can make keyboard skin like original keyboard, itu Will great
",5.0,1
"Just updated my AT&T galaxy s3 from os 4.0.4 to the new 4.1.1 jelly bean and my paid version of swift key 3 no longer works and keeps force closing fix this please??
",3.0,1
"If you just make it possible to sync user dictionary with Google drive so we can have it with Multiple devices (that will let you have the new words you typed in all of your devices) and don't lose them if you wipe or change the device.
",5.0,1
"Syncing will be great in background with every time the keyboard shows up and disappears.
",5.0,1
"Or please add a way to customize your own theme.
",5.0,1
"swiftkey is really a good keyboard.. but not perfect for me, hope can improve by adding chinese language.
",4.0,1
"besides, slide to delete not so sensitive, hope can improve
",4.0,1
"Updated to Jelly Bean. I have all haptic feedback turned off on my phone, but after the update it has been turned back on only using SwiftKey.
",5.0,1
"It's draining my battery.
",5.0,1
