text,rating
"this game is awesome.
",5
"if you don't get it then ur life sucks!
",5
"can't play it.
",1
"game opens but as soon  as the  screen is touched, it force closes.
",1
"uninstall all games, reinstall only tapfish and same result.
",1
"wtf
",1
"thought id retry this game.
",2
"it freezes and wastes memory.
",2
"great game, love it ,problem free game
",4
"fishie fishie
",5
"totally love it.
",5
"hope it does not end up like tiny village.
",5
"freezes disent work im not a satissfied customer stuff too expensive
",1
"very fun game 1 problom words and queshtins are tiny!!!$$$$#$&?$$
",5
"fun when you get bored
",4
"it's addicting i love it except when u upgrade to a new phone u lose all your data n memory.n wish u make tapfjsh season n taplets like the iphone
",5
"love this game but two issues: 1) there's not a lot to do after you've cleaned and feed your fish and 2) there's really no way to get far in the game without spending money
",4
"cool game
",5
"i love this game it is so amazing!!!
",5
"i dont know wats wrong it kicks me out of the game then when i reopen it the screen is blue and i see a lock in the top right corner idk wats wrong but i unistalled...
",1
"nice app my daughter loves playing with it
",4
"great time waster and live wallpaper awesome
",5
"awesome game but yhu really need to like request a email so that if yhu get a new phone yhu won't have to start all over again, and log in and out as yhu please.
",5
"could yhu add thisss feature plz???
",5
"it would be really helpful to meh~
",5
"too much stuff that costs fish bucks
",3
"tap fish
",5
"highly recommended!!!!
",5
"its actually fun but it takes time to build up every thing
",5
"great game
",5
"fun way to have fish without all the mess.
",5
"i like it it keeps me occupied
",3
"awsome game
",5
"since last update am unable to play!
",1
"please fix it....its been 2 months now!!!!
",1
"i'm sure my fish are all dead....urgent help uninstalled!
",1
"i would say , "" this is as good, and 80% as close to an actual aquarium... sometimes, i forget... "".
",5
"beautiful, and fun...
",5
"i use the evo 4g and tapfish sometimes won't open for me or generates further issues with my phone.
",5
"tap fish
",5
"this is the worst game ive downloaded!
",2
"all its ever done is frezz and ive sent messages 2 makers of the game and no responce!
",2
"i wouldnt bother with this at all
",2
"tap fish
",5
"gigapet for your phone.
",5
"i love tap fish
",5
"only play the game couple times but it's just like the facebook fish tank game
",4
"easy to understand and not complicated at all.
",5
"enjoy playing this
",3
"waste of your time & messes with your phone
",1
"its a wonderful game
",5
"love this game!
",5
"especially when they do the special events; talk about awesome species of fish!
",5
"can't stop playing it
",5
"sammy sparrow
",5
"super gratte .... and it fcoool
",5
"good to play while relaxing
",5
"kool, but the game could be better if it had more games from android market to earn fish bucks awesome!!!
",5
"i agree the bucks suck?!
",5
"really good time killer
",5
"great game
",5
"poptarts are good yummy!!!!!
",5
"nice app
",5
"im addicted but sometimes slow opening
",4
"keeps kids calm for hours.
",5
"tap fish
",4
"tapfish(tf) is aware of  issue & has not fixed it after two months.
",1
"tf only cares about selling fishbucks (spend real $ for a 'free' app)  :-(
",1
"can't open game anymore due to problems parsing data.
",4
"don't want to uninstall and lose my fish, but guess they're all going to die anyway. :(
",4
"need to incorporate a search option so you don't have to search through all of the fish.
",4
"that way you can search by name.
",4
"other than that great game.
",4
"brilliant game, love it!!
",5
"its good fun and good if you are out and it good because when you are bord you can just get it out and thats makes me happy so i go from bord to happy
",5
"it's fun to play but i wish it was easier to get fish bucks instead of spending your own money on virtual fish.
",5
"not very happy...too difficult to earn cash & coin & even the ones you can buy with coins are too expensive...fish live is fun...this game isn't...make it easier to earn cash & coins or lower the prices on fish otherwise i'll be uninstalling...
",1
"i can't stop playing it
",4
"i would have given it 5 stars if u give out more fish bucks
",4
"love jt
",5
"i love this game because you make new breed of fish get a whole lot of money
",5
"this is a fun game.
",4
"it would be much better if you could change the size of the decorations to make tanks look more 3-d and if it didn't take so long to get the fish you breed.
",4
"i love this game its keeping me going, after hurricane sandy knocked out my power!
",5
"tap fish
",5
"fun game
",5
"i wish there are more fishes that can be bought by coins since fish bucks are hard to earn.
",3
"also the days for the fishes to be an adult are too long.
",3
"and pls make the spin paid by coins not bucks.
",3
"fun game.
",4
"really fun.
",5
"can be addicting
",5
"keeps crashing so uninstalling
",1
"love fish so tapfish is excellent just as long as none of my fish die on me
",5
"i havent had any problems yet... fun game
",4
"fun but i kept forgetting tht my fish excisted :/
",4
"love it...support team listens, responds & acts on your needs!
",5
"good for killing time.
",4
"needs easier ways for fish bucks
",4
"i got this as a game to keep me busy but after recent updates most of the fish you have to buy fish bucks for so unfortunately if your like me and don't want to spend money on apps then this isn't as good a game as it seems.
",4
"you will feel compelled to care for and about these imaginary fishes.
",5
"i've only been playing for about two weeks and its soooooooooooooooooooo fun really really fun and thanks for making such amazing fish
",5
"keeps me occupied.
",5
"when i'm bored but its fun
",5
"i've been playing this for a while now and whilst i still love playing it, i am getting sick of it constantly ""force closing""
",3
"calms me down .
",5
"almost like a real fish tank!
",5
"with out the mess !
",5
"earning free bucks never seems to work, and i always have to start up twice because the first time it seems to always close
",4
"you take care ur own fish if u ask me i say download it
",5
"my favorite part is being creative - decorating fish tanks, breeding fish and themes for my different tanks.
",5
"events keep game playing fresh and give chances to win free fish and decorations.
",5
"customer service is excellent too!!
",5
"very responsive when needed.
",5
"i downloaded it and is so slow uninstalling
",1
"tapfish is awesome
",5
"top markotop
",5
"it's a normal ""looking after your pet""
",3
"type game.
",3
"it's fairly easy to earn coins selling fish but fish bucks are a different matter.
",3
"some items can only be bought using fish bucks.
",3
"unless you are willing to purchase fish bucks, using real money, there are very limited means to acquire fish bucks which is a disappointment.
",3
"i will purchase a game that i enjoy but i will not purchase play money using real money.
",3
"you should be able to acquire all items (fish and decorations,etc) using coins or you should be able to earn fish bucks by doing certain tasks.
",3
"great app
",5
"great game!
",5
"i love this game despite the crashing im hooked
",5
"i love this game!
",5
"i would definitely rate it a five.
",5
"tap fish
",5
"like it!
",5
"love to have my own fish on my phone!!! :-)
",5
"wow.
",3
"uninstalled.
",3
"awesome game u should play it
",5
"great game
",5
"i love this game.
",5
"its very addicting
",5
"lots of fun!
",4
"fun app.
",5
"it is a very relaxing game
",5
"raise and breed fish with out the mess.
",5
"really fun and easy to play
",5
"full on timepass,but nice game.
",4
"fun and relaxing game.
",5
"i enjoy this an its easy an realistic in a way nice grafics
",5
"i have been breeding fish but they are not growing.
",1
"they are suppose to grow in 3 days and it's 5 days later and they aren't breeding.
",1
"love this game!!!
",5
"constantly freezes or force medsage.
",3
"fix these issues and game would be great.
",3
"i love the game!!!
",5
"the graphics are great but i wish somethings didn't cost so many fish bucks.
",5
"the quests are really fun.
",5
"my kids love it too
",4
"this is one of the best games.
",5
"if i had to rate it from 1 to 10 it would be nuber 10
",5
"great  game can't stop playing it.
",5
"so addicting
",5
"the new version is just not as much fun as it used to be.
",3
"and if you aren't going to buy fishbucks you might as well not play.
",3
"back to three stars because of the fix on the 30 day food brick and bringing back some of the high dollar fish
",3
"awesome game few problems
",5
"i love this game.
",5
"i'm always playing it and get different fish!!
",5
"awesome game love it
",5
"love the game.
",3
"wish fish bucks were easier to get.
",3
