text,rating,informative
"i simply get a network error message.
",3,1
"dear facebook,  please stop prompting me to add friends every friggin time i open your app.
",1,1
"it worked perfectly fine for me until yesturday when i was on my laptop and changed my password, it logged me off my phone so i logged in with the new password and it kept saying error.
",5,1
"can't remove comments anymore.
",2,1
"once more will ask me this app to find friends from phone contacts list i will remove it i swear.
",3,1
"i gave it 4 due to works and really gd but needs to be less i have it at 33.12 so slow then and i want it to get below then 20
",4,1
"keeps playing up freezing lots of force close coming up come on fb sort it out i use it everyday and everyday i have problems
",1,1
"been having issues with newsfeed refresh prior to that.
",2,1
"now it tells me i have a single sign-on error, which even the great google search has not given me any clues on how to fix.
",1,1
"it will sign in, but won't sync anything and won't post anything so it's basically useless for my purposes.
",1,1
"so u have to ask me if i want to use my contacts to find friends multiple times a day.
",3,1
"can't type two words without the thing crashing...
",3,1
"the only complaint i have is that it has problems loading pics.
",4,1
"it's slow to load (probably because it's searching my 'phone for stuff) .
",1,1
"wants access to my 'photos, contacts, their birthdays and so much more!!!
",1,1
"i cant share my location :/:=
",1,1
"come on , facebook, every other app on my phone has functioning notifications, why can't you mange to get it right?
",2,1
"wow my facebook use to be so slow it is so much faster and hasnt frozen yet.
",3,1
"the recent update has blank pages now.
",1,1
"i cant see any pictures on my app.
",1,1
"the app runs extremely slow and sometimes not at all on the mobile network.
",2,1
"pictures wont load and neither will contents.works fine threw wi-fi.
",2,1
"the problem is it is constantly syncing and that drains battery  uninstall for an hour and you will notice huge increase in battery life
",1,1
"it kicks me out once a day and drains my battery completely.
",1,1
"my facebook is even slower than it already was before.
",1,1
"it forced me to update which should be our choice.
",1,1
"plz can i save pic, and iportent can i dalete comt from my pic and stetes....
",1,1
"vryy sloww and too heavy..
",2,1
"almst occupy my whole system memory...
",2,1
"after auto correct got a word wrong i went back to change it, then the app froze.
",1,1
"however, recently i have found myself waiting for an eternity to get anything to load properly if it even does.
",1,1
"well i have top of the range phone,  fastest internet in the uk and this app fails constantly, how can a company this large not create a working application is beyond me,  slow, pictures and comments regularly fail to load, constant network errors and to top it off facebook fail to respond to these issues...
",1,1
"when trying to watch a youtube video through fb, the option to watch through the youtube app is gone.
",2,1
"you're automatically taken to the mobile youtube site where it says the video cannot be played.
",2,1
"pretty frustrating, since it happens every single time i try to watch a posted youtube video.
",2,1
"pics on the status update page dont load...
",2,1
"this app is so slow.
",1,1
"why don't i have the same options i do on the facebook website?
",1,1
"why can't i remove posts from people on the app?
",1,1
"why can i hide stories or pictures?
",1,1
"and lastly it's very slow loading and sometimes doesn't load at all.
",1,1
"the update said ""faster viewing of photos"" and now i can't see any pics at all, not even profile pics!
",1,1
"wont let me upload pictures and only notify's me sometimes?
",2,1
"slow, forces close all the time and notifications don't clear from home screen on the phone even when logging off and on again.
",1,1
"takes lot of time to load.
",1,1
"can't copy text, save puctures, or change my cover picture
",2,1
"signal is good but app says not.
",1,1
"no access to pages.
",1,1
"can't find them (used to find with friends ) or follow comments any longer.
",1,1
"afterwards, photos are just gray squares and they don't always load when clicked on.
",1,1
"now with the newest update, i was hoping the problems would be fixed, but instead the pictures won't load at all.
",1,1
"all sharing options do not work
",1,1
"the worst thing fr such a top developer, so slowwwwswwwwwwwwww
",1,1
"ever since the latest update i have not been able to view photos on the app.
",1,1
"it will not let me change my cover photo fix this 5 stars
",4,1
"the describtion for pictures shows only three lines.
",1,1
"very slow loading
",1,1
"loading...loading...loading all the time.
",2,1
"slow down my whole phone.
",2,1
"i keep getting the ""error posting comment""
",1,1
"message in facebook for android (latest version) whenever i try to reply to something from a notification; also, whenever i get this error, whatever i had typed in, disappears.
",1,1
"absolute friggin joke constantly forcing close and constant network error!
",1,1
"so frustrating that i cannot see any photos or links now!!!
",1,1
"lately i'm constantly getting network error for no reason and constantly error trying to send pics in message
",3,1
"i have tried about twenty times to get on my fb and it say connection lost when i have five bars.
",1,1
"hangs on updating
",1,1
"i cant post my status updates..
",2,1
"this was a good app but now it will not show some posts or it will arrange them in any order that it wants i.e. first post will be from 2 weeks ago, the next post will be from a month ago, then the next from today.
",1,1
"horrible tos for privacy/app permissions.
",1,1
"you *do not* need my private text msgs, my photos, my entire contact list and address book to make this app successful.
",1,1
"i'm not able to update.
",1,1
"last update i can't search for friends and won't load profiles or photos please fix
",1,1
"takes forever to load and most of the time doesn't load at all.
",1,1
"too much crap appearing in my newsfeed.
",1,1
"stupid network error, htc one 4.1
",1,1
"and on this galaxy note 10.1 tablet from samsung nothing loads !, all i get is network errors even after i tether from my phone , so bulls**t its my network .
",1,1
"images take forever to load, if at all.
",1,1
"likes and comments don't show up as quickly as they used to.
",1,1
"i have my newsfeed set to most recent news and it keeps reverting back to top stories.
",1,1
"the newsfeed takes forever tp.load, and sometimes doesn't load.
",1,1
"katana always forces close.
",1,1
"just get the loading circle forever and ever.
",1,1
"it was always a bit slow and lagging but now i cant load any content or photos at all, no matter how many times i force close or restart my 3g.
",1,1
"my normally super fast experia x8 now goes at quarter speed since installing this app.
",1,1
"i don't even start the app and its running in the background
",1,1
"i can't change the cover pic :'(
",1,1
"suddenly i can't open messages, i can't see photos, it's sssllllowww...
",1,1
"large app with no option to install on the sd card.
",1,1
"if this app becomes much slower, it may very well only work in reverse...
",1,1
"last update has made the app not load pics or graphics until several seconds, sometimes minutes, and very often not at all.
",1,1
"half the time when i use facebook it says network error and won't load, when i have perfect 4g signal.
",2,1
"i have to force close and try many different times for facebook to even load.
",2,1
"i can't change my cover photo, i deleted my most recent cover photo and can't find a way to upload a new one on my android for my profile, there is no mini camera in the corner of the cover photo box and i can't change it if i go to my cover photo album either.
",2,1
"many times hang or stops working......
",1,1
"it freezes, goes blank, and constantly refreshes.
",1,1
"everything looks nice but when i use the most recent timeline it gives me posts form three weeks ago as most current.
",1,1
"pictures and comments load when they feel like it.
",2,1
"eats all the data and storage to my phone please fix this!!!
",2,1
"lately, every time i go into the app it prompts me to ""find friends"" (go through all of the contacts on my phone).
",1,1
"sarch is not work propar
",3,1
"takes a lot of internal memory....
",1,1
