text,rating
"it won't let me download it says package file is empty ill give if a 5 stars when i download it
",1.0
"can't stop maself from playing this game again and again.
",5.0
"good work development team.
",5.0
"this game onlyngave me a wallpaper i expected to have agame what
",1.0
"temple run original is a lot better
",2.0
"its a superb gamee. .
",5.0
"i loved it to the core.
",5.0
"good but some times back button doesnt work
",4.0
"i have a galaxy s 4g and neither one of the temple runs will work on it.
",1.0
"it says great advertisement but thats for the apple products.
",1.0
"i was pretty excited to play well :/
",1.0
"great game but slow to download
",5.0
"the game keeps freezing and it's really annoying but over all a great game
",3.0
"wow temple run is great but now its phenemonal.
",5.0
"temple run 2 is an amazing virtual world.
",5.0
"download this app.
",5.0
"it's is quite heavy in megabites!
",5.0
"there is no sensitivity option in this game, and  in the first 1 i was used to have my sensitivity up so i would have to tilt my phone so much.please add sensitivity optiob until then 3 stars
",3.0
"apart from the new features, i love that it runs smoothly on my gs3 :-) thank you, developers!
",5.0
"awesome grapics awesome creativity i just loved it
",5.0
"best arcade game i have ever played on my tab!
",5.0
"every time i start the game, it locks up the phone forcing me to restart it.
",1.0
"the only problem is when i have a powerup and pickup another powerup of same kind it does not extend the time on it as in templerun 1
",5.0
"gud game
",5.0
"i downloaded this yesterday for my google nexus 10 tablet, it's amazing, no lag, lots of fun and they put a lot of thought into this one, i have to say, it's probably going to be my most played game on my tablet and on my razr maxx.
",5.0
"simply amazing.
",5.0
"so much better than than temple run 1
",5.0
"its awesome to play
",5.0
"superb and am enjoying by playing this game
",5.0
"it is excellent it a fabolous snd the main thing is it has nany thing to run on.
",5.0
"who ever is reading this keep in mind that templa run 1 & templa run 2 donwload it
",5.0
"this game is very interesting .and also has good graphics
",5.0
"seems smoother and gameplay has better variety.
",5.0
"lots of fun.
",5.0
"they also joined rail rush in it.new rope sliding and love the graphics
",5.0
"undoubetly an amazing game.
",5.0
"better than temple run 1.
",5.0
"graphics are better, better the speed.
",5.0
"it's a nice game.
",4.0
"but i found some minor bugs on it.
",4.0
"especially when the road become nearer.
",4.0
"when i pressed jump forward, it suddenly jump to the side.
",4.0
"but it only happened sometimes
",4.0
"this game is a great sequel to the original temple run.
",4.0
"better graphics, new environments, more fun!
",4.0
"super glitchy on my android.
",2.0
"tried several times and it froze every time.
",2.0
"using galaxy s3 running jelly bean and the graphics seem to lagg a bit
",2.0
"great game.
",5.0
"a must download for android
",5.0
"hi awesome app are so good use to service it can b so frendly
",4.0
"i absolutely love the original temple run, but this sequel surpasses even that.
",5.0
"love the new objectives and upgrade aspects.
",5.0
"this game is awsome.
",4.0
"i thought that temple run one was awsome but this is mint
",4.0
"this game is epic i love it so much!
",5.0
"best game everr!
",5.0
"its a good fun with full masti.
",5.0
"this game is really fun y'all should get it
",5.0
"its a pretty cool game sorta hard but i'll get it :d
",5.0
"awesome experience!
",5.0
"love both of these games from imangi. :)
",5.0
"temple run 2
",5.0
"the game wont even start on my phone it keep frozen plz fix asap
",1.0
"it lags so much on my sony xperia u! guess 1 ghz dual core ain't food enough!
",1.0
"way too much lagg to even play.
",1.0
"htc evo 4g lte.
",1.0
"i love the abilities and new characters.
",5.0
"only giving three stars because gane keeps erasing my coins so i cant really do anything other than that great gane.
",3.0
"fox that problem and ill give 5 stars htc evo design
",3.0
"the worst game ive ever played first one is way better
",1.0
"i love temple run 2.
",5.0
"it crashes and freezes.
",2.0
"temple run 1 is better.
",2.0
"it twitches once it starts speeding up
",3.0
"enjoy this even better than the 1st temple run
",5.0
"me and my sister played it on our ipads yesterday and got totally addicted!
",5.0
"wouldn't even let me play
",1.0
"the game is overall good but i noticed that the reaction time is completely different.
",4.0
"in tr1 while in the air from a jump you could slide down to end the jump and this game is too laggy and doesn't do that.
",4.0
"also the tilt sensitivity needs adjustment.
",4.0
"achievements only 3 at a time is ridiculous because some runs i'll complete a fast then the new one will have been something i would have completed also.
",4.0
"tried to download it two times.
",1.0
"error, package file invalid.
",1.0
"just add sensitivity option and it gets a 5
",4.0
"much more added since the first game
",5.0
"graphics look amazing, the demon looks even more intimidating, and all around a lot better than the first temple run
",5.0
"its got better with new version
",5.0
"this game has been changed so much since the first one
",5.0
"thanks bro.
",5.0
"thanks for fixing it, guys.
",5.0
"before temple run 2, temple run was best android game.
",5.0
"graphics are exceptionally beautiful but.i (guy dangerous.still amateur) run so fast that have no time to enjoy the beauty of surroundings.
",5.0
"amazing graphics .no lag.perfect gaming
",5.0
"nice game
",5.0
"love this game!
",5.0
"good r&d have been done, hope il get part 3 soon with nice adventure.
",4.0
"very good app htc explorer
",5.0
"absolutely stunning visuals and engaging game play!
",5.0
"so addicting, no bugs that ive see
",5.0
"great game, much better than the original bit terrible lag.
",4.0
"a super game.
",5.0
"i love this game because it is so much different to the first one temple run .
",5.0
"this game is also good because it doesn't lag.
",5.0
"awesome game nyc graphics and smoothly runs on ice cream sandwich
",5.0
"runs great!
",5.0
"no pun intended ;)
",5.0
"the game has really impressed me with the new additions to the older version
",4.0
"its an awesome game.
",4.0
"best for time pass.
",4.0
"though the objectives are almost the same, the graphics is good.
",4.0
"the game does not lag a bit.
",4.0
"would have given 5 stars only if i had found the exit option in the game.
",4.0
"the greatest game graphics r just no word to write in english  it's god of games i recommend to all download it
",5.0
"brilliant and fun especially now with objectives and brilliant graphics!
",5.0
"very good and fun to play with
",5.0
"it is awesome and it is a great challenge for people who are determand to get to the end xx:)
",5.0
"very good game but lags a bit
",4.0
"good but the screen on my lg isn't big so the decoration gets in the way.
",2.0
"sucks penis
",1.0
"a good and addictive game!
",5.0
"an ossum creation its making me addictive very much m spending several hours after this.loving it
",5.0
"this is an awesome game
",5.0
"vary vary good
",5.0
"i had half the amount of coins to upgrade my character and the coin count went back to zero so that was frustrating.
",3.0
"running cyanogenmod 9.
",4.0
"awesome game but it crashes all the time.
",4.0
"i have to pull my battery out to recover.
",4.0
"every few crashes i lose all my progress.
",4.0
"scores are all gone, all upgrades are gone.
",4.0
"scared to pay for anything because i may lose it.
",4.0
"i wouldn't put this game down if not for the stability issue.
",4.0
"also, please add sensitivity options to tilt!
",4.0
"i can't mark the game down for what could be a phone fault.
",4.0
"this game is so addicting.
",5.0
"i could not stop playing once i  started.
",5.0
"it's just as good (maybe even better) than the first temple run.
",5.0
"and it's more challenging too.
",5.0
"bought gems and still not on my phone after 24 hours!
",1.0
"absolutley great loving it
",5.0
"fun as hell and  its addicting
",5.0
"excellent game
",5.0
"man i loved the first one i didn't think they could make it any better cause it was such a simple game but difficult and most of all fun but they did.
",5.0
"love the new game, beautiful graphics a great sequal to the original temple run.
",5.0
"very addictive 2 play
",5.0
"good but it takes ages for the cave to come but very addictive
",4.0
"iam playing this game for almost 3 hours but iam still not bored of it this game is awesomeeeeeeee. .
",5.0
"very nice graphics, awesome gameplay, and a reasonably solid performance - asus transformer prime tf201
",5.0
"it is great to temple run, keeping the feel and fun!
",5.0
"good graphics and good levels
",5.0
"i played tr1, it was good but tr2 beats it.
",5.0
"amazing gameplay and time killer.
",5.0
"probably best in quad core devices.
",5.0
"my dual core galaxy note seems a bit under powered.
",5.0
"also sucks up a lot of battery juice
",5.0
"i love this game.
",5.0
"way better than temple run 1.
",5.0
"you can pretend its real lol
",5.0
"one of the most addicting games of 2013
",5.0
"i seriosly cant find a fault with this game.
",5.0
"thats all that is needed to be said amazing game!
",5.0
"temple run two is so cool and mite even be better than temple run one xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxooxoxoxoxooxoxoxoxoxoxoxoxoxoxooxoxoxoxoxooxoxoxoxoxoxoxoxoxooxoxoxoxoxoxoxoxooxoxoxooxoxoxoxoxoxoxxoxoxxoxoxox
",5.0
"even better than the original tr. new stuff and seems like the machanics handle finger swiping better or it registers better on the screen.
",5.0
